draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
372	2.124284641033536e-05	0.03511057954638816
373	2.055191224899222e-05	0.03934363826783843
374	1.7115278246493393e-05	0.025766203971985646
375	2.1956626598651496e-05	0.03274769239002012
376	1.8847163536922507e-05	0.03272949301948483
377	2.3227304242923186e-05	0.03636082055866349
378	1.8830694738375398e-05	0.04308965169761296
379	1.5445722426177255e-05	0.03247832804990172
380	1.7335247861793857e-05	0.03171587802971307
381	2.0430755683920054e-05	0.03860180319847821
382	2.1865783679533846e-05	0.033419202311829155
383	2.0679163993453376e-05	0.03563374302764055
384	1.6085670497878457e-05	0.0423684878019053
385	2.44085703937566e-05	0.040468738854752606
386	2.43270867582579e-05	0.04295520365978672
387	2.1389961559481474e-05	0.034879661650754255
388	2.664974112753793e-05	0.051536501906544796
389	1.2976677546766568e-05	0.0318465512279871
390	1.2585108041696103e-05	0.040785218144782295
391	2.253056061787828e-05	0.04252046219373681
392	2.1975162656617808e-05	0.049007396506522194
393	2.497817431244137e-05	0.0281806428841109
394	3.192037444674223e-05	0.035819492584298646
395	1.8568669459151366e-05	0.04394885727971648
396	2.1751071956510604e-05	0.039019208864539134
397	2.3259339314768424e-05	0.03885935028632989
398	2.3589392680989363e-05	0.028844125023709186
399	3.193749091343068e-05	0.03841802348020146
400	2.177577611839343e-05	0.0413964283408744
401	1.7684025308661866e-05	0.035657265473978766
402	2.2748647367065722e-05	0.039595141885885615
403	2.986511215136156e-05	0.0327139363888707
404	1.5319565582982975e-05	0.039767303693317546
405	2.6199603984838893e-05	0.043946906585897255
406	1.3678110929810083e-05	0.035754620745795246
407	1.7567188050071625e-05	0.03088896721608858
408	2.4051794903834356e-05	0.021661398686874632
409	1.1245609995436112e-05	0.034430595194740676
410	2.3566156919896386e-05	0.04198839739490412
411	1.1479753815990534e-05	0.03652862015596475
412	2.0964937460232758e-05	0.03246655936253187
413	1.91773621522201e-05	0.03261916263840172
414	2.4775803396437368e-05	0.031560369182983966
415	2.3445448089187693e-05	0.0453087754045502
416	1.7687822884748794e-05	0.04406734540923475
417	1.2959689390065754e-05	0.03344170293919848
418	1.7063632349823e-05	0.035556567646731735
419	3.035672561341185e-05	0.03973047318515849
420	1.9938837426625167e-05	0.04437732825632451
421	1.9066857800231762e-05	0.03450330585596961
422	2.556880347762136e-05	0.03898712430298881
423	2.4861357264704953e-05	0.032390584556346136
424	1.8989253872059297e-05	0.0408053303530799
425	2.6800499316831372e-05	0.031455453428355235
426	2.183996814097977e-05	0.04416406284809496
427	1.9457185605142868e-05	0.03445317782867305
428	1.6755441715865516e-05	0.042406310904677474
429	2.8449634287580627e-05	0.03578615819043557
430	1.9281901613488195e-05	0.032242740367155104
431	1.9886993701867528e-05	0.03755741916412125
432	2.456819526314158e-05	0.035257232761637364
433	1.3358402073337938e-05	0.037897380562967674
434	2.9127076817153652e-05	0.027925603443490543
435	1.3146225805345246e-05	0.037129959145744185
436	2.2301893034745723e-05	0.04496306095769831
437	2.303586185048445e-05	0.02109273089696176
438	3.79610425876864e-05	0.037547676836037255
439	1.670546046850241e-05	0.02902786429779558
440	1.8422793640338053e-05	0.036271173736152254
441	1.6757687756115136e-05	0.03726558454973666
442	1.1758612891828168e-05	0.04342216767731266
443	2.270910403723292e-05	0.049941968061880934
444	1.1957035034815267e-05	0.030612843114783572
445	1.8548628039072312e-05	0.03094565793784343
446	2.1983354997534565e-05	0.027390217862206884
447	2.7982317207131402e-05	0.02772003994082281
448	1.8993666859618008e-05	0.028245254840642477
449	1.6008543995638114e-05	0.03537634310321
450	2.0790124638681018e-05	0.0426143637974003
451	1.5188012544603557e-05	0.04573918551468514
452	2.510269323025699e-05	0.030875410373316342
453	2.9456377327652383e-05	0.03142559536880263
454	1.5824795414565163e-05	0.04565205459256706
455	2.337767798119006e-05	0.020505490498141474
456	2.6238510857035102e-05	0.027933627465000138
457	2.6572445615546947e-05	0.035780614263373645
458	1.8280044150775776e-05	0.03424775900224086
459	2.659548828848335e-05	0.03271305570921321
460	2.22456134828658e-05	0.03502468390718014
461	1.5879410643612757e-05	0.0386934104985813
462	2.0501775446657433e-05	0.03406067065187679
463	1.8667655354798196e-05	0.044188047430029936
464	1.67212876423517e-05	0.030501649571984008
465	2.2426198393377117e-05	0.027424832380757463
466	1.8612408082485654e-05	0.027386239906023624
467	2.3443809508721936e-05	0.02942159465296626
468	4.1042451532413704e-05	0.04069473912049343
469	2.9048968246958573e-05	0.03240407989745081
