draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
557	2.2884221523737647e-05	0.030892824589420102
558	2.7255991236839472e-05	0.030755742916283045
559	1.2383629106965666e-05	0.020967656419679383
560	1.9350707167228864e-05	0.03193400306742706
561	1.4206788117775149e-05	0.02759444400436683
562	3.1022475627195956e-05	0.033976631303696006
563	1.4605005385366632e-05	0.019037102087900118
564	2.5116730490049033e-05	0.023905075932372077
565	9.170238076693094e-06	0.026871590659595733
566	2.0750019746045012e-05	0.03319252362845894
567	1.2691554814550643e-05	0.025170495946305185
568	1.3523412764242584e-05	0.01712118206401328
569	1.707838407283887e-05	0.026586026874002074
570	2.0679505651280405e-05	0.018364030973424407
571	1.7515551911775895e-05	0.017134472460231233
572	2.8923100163939786e-05	0.029915997434064815
573	1.8686935590497833e-05	0.026117312878013683
574	1.4989048526578563e-05	0.026224758054644345
575	2.7553825556518585e-05	0.023743201729764924
576	2.7308490426383725e-05	0.03772533455798355
577	1.5167745571427471e-05	0.042782046557743335
578	1.378771446616106e-05	0.02807639621925473
579	1.7644180144008037e-05	0.027429675240316295
580	1.8984219320700157e-05	0.018887565570880643
581	7.288424319804379e-06	0.023751010428157082
582	2.213264846814833e-05	0.029458431628993885
583	2.4104968456319098e-05	0.024753004287980676
584	3.171634635829729e-05	0.02559652222602929
585	1.3917764668497368e-05	0.01680869853290277
586	2.129150034684696e-05	0.03734604209379123
587	2.4647308415413904e-05	0.022526194980788936
588	3.165605492343182e-05	0.029340131486181795
589	1.498933303674399e-05	0.026647597328845935
590	1.2582824808801685e-05	0.021751148472651118
591	1.7303448665156873e-05	0.035208217643772764
592	1.520186510069188e-05	0.026650813222311234
593	1.914409501322517e-05	0.01948939170190967
594	1.8463262371336275e-05	0.023435081101529455
595	1.6127198867687403e-05	0.021910329643945493
596	1.73813376909554e-05	0.03375464692568593
597	1.5263464319247716e-05	0.04233379954898036
598	1.2351331245379071e-05	0.02955739708959205
599	2.1103102078222358e-05	0.021506928532561094
600	2.261603111496091e-05	0.02074174869029277
601	2.197676156640016e-05	0.022655265801548252
602	2.318027005533685e-05	0.021582361201617415
603	2.4851852300514232e-05	0.02974438735616941
604	1.9112545526903113e-05	0.025563812922069624
605	1.5382401065917872e-05	0.03382582885095715
606	2.0339346231322553e-05	0.023454294260060272
607	2.4292344535731085e-05	0.025775380398305677
