draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
556	2.0030453998981512e-05	0.026824364977580714
557	2.54952677288256e-05	0.03792167594789417
558	2.2429935959161762e-05	0.03375495215215422
559	1.4718518660861157e-05	0.035231568200488964
560	2.5356791546971014e-05	0.03544739093350918
561	2.1723028308051617e-05	0.03534005051756289
562	2.4788518159152284e-05	0.022762467855946655
563	1.7746712389993258e-05	0.03181930360330537
564	1.2343331803943425e-05	0.03735589534991106
565	1.636352724265766e-05	0.03841564667524727
566	3.1474919779200805e-05	0.031217745073398057
567	1.982954989718233e-05	0.032847956127618066
568	1.5579016775124632e-05	0.03471928003946123
569	1.498836068844489e-05	0.04222468465169937
570	1.20400131556897e-05	0.032191243255524166
571	2.2679966342725733e-05	0.025428251221603998
572	2.003631266012107e-05	0.0255109449150063
573	1.0324774559311578e-05	0.04053376111165183
574	2.3694892459166783e-05	0.0447623500067586
575	2.3972265145749683e-05	0.027065489555188726
576	2.7270346466962136e-05	0.03807894376364784
577	1.925198575788989e-05	0.03008400243840853
578	2.6333190984800803e-05	0.033523042319406726
579	2.3592381657749906e-05	0.03925562907427374
580	1.8354053385127855e-05	0.03334698339865061
581	2.6165679352985194e-05	0.026581296210926864
582	2.4585491990802844e-05	0.031132299467946725
583	1.366446248005082e-05	0.04160362268639689
584	2.925881828308441e-05	0.02992248731118985
585	2.3785194339168148e-05	0.036960214281758344
586	1.849999917119538e-05	0.03469870030101738
587	1.3125054940055225e-05	0.04265421872218547
588	2.0425792996436876e-05	0.04536229855703845
589	2.2116849428599483e-05	0.02376942793374348
590	2.3266793122700413e-05	0.03720419813819881
591	2.475603741286525e-05	0.03809840477645521
592	2.938245722866606e-05	0.028779261371476017
593	2.3076826241842652e-05	0.044932096645148356
594	1.8404660712290077e-05	0.03789798660723116
595	1.9058130290655617e-05	0.03774801132435039
596	1.5891511467303054e-05	0.030913352718045017
597	2.027286983788401e-05	0.038220945551245014
598	3.504615754773566e-05	0.030786192065309394
599	3.2855430257959506e-05	0.03182999108445639
600	2.977253908328925e-05	0.0339273875165533
601	2.2391384376097e-05	0.04488460085461021
602	2.6088214703012813e-05	0.03848519775755337
603	2.0253192488023375e-05	0.036338238787325394
604	1.715826583997826e-05	0.043907137879735214
605	2.6827250646482836e-05	0.03392788366857433
606	1.774671930110383e-05	0.03420075450147937
607	1.8644976008092007e-05	0.03589499322862284
608	1.778226821612383e-05	0.03554757751630605
609	2.0940744659025956e-05	0.03975637749604061
