program	Level 3 Annotation	cells	gene_coverage	score_zero_fraction	detection_layer	gene	gene_detection_fraction
mregDC_like_uncontrolled_mean	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0005482456140350877
mregDC_like_uncontrolled_mean	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.003837719298245614
mregDC_like_uncontrolled_mean	Treg	463	1.0	0.8898488120950324	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0064794816414686825
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0734341252699784
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.0021598272138228943
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.019438444924406047
mregDC_like_uncontrolled_mean	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.008639308855291577
mregDC_like_uncontrolled_mean	Treg (activated)	266	1.0	0.8721804511278195	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.09022556390977443
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.0
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.03383458646616541
mregDC_like_uncontrolled_mean	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.015037593984962405
mregDC_like_uncontrolled_mean	Treg (quiescent)	119	1.0	0.7563025210084033	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.2184873949579832
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.008403361344537815
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0
mregDC_like_uncontrolled_mean	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.025210084033613446
mregDC_like_uncontrolled_mean	Vascular	15530	1.0	0.9261429491307147	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.006825499034127496
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.062459755312298776
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.002189311010946555
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.0009658725048293626
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0008370895041854475
mregDC_like_uncontrolled_mean	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.00231809401159047
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711	1.0	0.9870515814052219	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.00021226915729144556
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.004669921460411802
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0014858841010401188
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.0008490766291657822
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0057312672468690295
mregDC_like_uncontrolled_mean	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.00021226915729144556
mregDC_like_uncontrolled_mean	myCAF	10566	1.0	0.9429301533219762	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0001892863903085368
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.05148589816392202
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0026500094643195156
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CCL19	0.0001892863903085368
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.001135718341851221
mregDC_like_uncontrolled_mean	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0018928639030853683
Tfh_like_uncontrolled_mean	ADM	3233	1.0	0.7092483761212496	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.0003093102381688834
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0006186204763377668
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.003093102381688834
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.0024744819053510673
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.0003093102381688834
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.28023507578100837
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.005876894525208784
Tfh_like_uncontrolled_mean	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.005258274048871018
Tfh_like_uncontrolled_mean	Acinar	5171	1.0	0.7830206923225682	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.00019338619222587506
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0005801585766776252
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.003094179075614001
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.0011603171533552505
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.00019338619222587506
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.21001740475730032
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.0025140204989363758
Tfh_like_uncontrolled_mean	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.0017404757300328757
Tfh_like_uncontrolled_mean	Acinar (REG+)	186	1.0	0.9408602150537635	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.005376344086021506
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.04838709677419355
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.0
Tfh_like_uncontrolled_mean	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.005376344086021506
Tfh_like_uncontrolled_mean	Adipocyte	531	1.0	0.4595103578154426	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.0018832391713747645
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.013182674199623353
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.015065913370998116
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.003766478342749529
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.005649717514124294
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.4971751412429379
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.02448210922787194
Tfh_like_uncontrolled_mean	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.003766478342749529
Tfh_like_uncontrolled_mean	Alpha	2723	1.0	0.95813441057657	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.0003672420124862284
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0014689680499449136
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.005141388174807198
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.0014689680499449136
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.0011017260374586854
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.029012118986412046
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.001836210062431142
Tfh_like_uncontrolled_mean	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.002570694087403599
Tfh_like_uncontrolled_mean	B	1573	1.0	0.6166560712015258	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.02225047679593134
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.04132231404958678
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.07183725365543547
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.09853782581055308
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0050858232676414495
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.040050858232676415
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.06357279084551812
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.20152574698029244
Tfh_like_uncontrolled_mean	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.024157660521296885
Tfh_like_uncontrolled_mean	Beta	3152	1.0	0.9476522842639594	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.0
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.00983502538071066
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.0009517766497461929
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.0
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.00031725888324873094
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	BCL6	0.0358502538071066
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	IL7R	0.004441624365482234
Tfh_like_uncontrolled_mean	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CXCL13	0.0034898477157360407
Tfh_like_uncontrolled_mean	CAF	44369	1.0	0.7771867745497982	raw UMI counts (same sparse zero pattern as X verified globally)		
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CD3D	0.0004282269151885325
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CD3E	0.0006085329847415989
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CD4	0.012486195316549844
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CXCR5	0.005161261240956523
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	PDCD1	0.00020284432824719962
Tfh_like_uncontrolled_mean	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	ICOS	0.0003155356217178661
